GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC02_EST_VC02,HC03_EST_VC02,HC04_EST_VC02,HC05_EST_VC02,HC01_EST_VC03,HC02_EST_VC03,HC03_EST_VC03,HC04_EST_VC03,HC05_EST_VC03,HC01_EST_VC06,HC02_EST_VC06,HC03_EST_VC06,HC04_EST_VC06,HC05_EST_VC06,HC01_EST_VC07,HC02_EST_VC07,HC03_EST_VC07,HC04_EST_VC07,HC05_EST_VC07,HC01_EST_VC10,HC02_EST_VC10,HC03_EST_VC10,HC04_EST_VC10,HC05_EST_VC10,HC01_EST_VC11,HC02_EST_VC11,HC03_EST_VC11,HC04_EST_VC11,HC05_EST_VC11,HC01_EST_VC12,HC02_EST_VC12,HC03_EST_VC12,HC04_EST_VC12,HC05_EST_VC12,HC01_EST_VC13,HC02_EST_VC13,HC03_EST_VC13,HC04_EST_VC13,HC05_EST_VC13,HC01_EST_VC15,HC02_EST_VC15,HC03_EST_VC15,HC04_EST_VC15,HC05_EST_VC15,HC01_EST_VC17,HC02_EST_VC17,HC03_EST_VC17,HC04_EST_VC17,HC05_EST_VC17,HC01_EST_VC18,HC02_EST_VC18,HC03_EST_VC18,HC04_EST_VC18,HC05_EST_VC18,HC01_EST_VC19,HC02_EST_VC19,HC03_EST_VC19,HC04_EST_VC19,HC05_EST_VC19,HC01_EST_VC20,HC02_EST_VC20,HC03_EST_VC20,HC04_EST_VC20,HC05_EST_VC20,HC01_EST_VC23,HC02_EST_VC23,HC03_EST_VC23,HC04_EST_VC23,HC05_EST_VC23,HC01_EST_VC24,HC02_EST_VC24,HC03_EST_VC24,HC04_EST_VC24,HC05_EST_VC24,HC01_EST_VC27,HC02_EST_VC27,HC03_EST_VC27,HC04_EST_VC27,HC05_EST_VC27,HC01_EST_VC28,HC02_EST_VC28,HC03_EST_VC28,HC04_EST_VC28,HC05_EST_VC28,HC01_EST_VC29,HC02_EST_VC29,HC03_EST_VC29,HC04_EST_VC29,HC05_EST_VC29,HC01_EST_VC32,HC02_EST_VC32,HC03_EST_VC32,HC04_EST_VC32,HC05_EST_VC32,HC01_EST_VC33,HC02_EST_VC33,HC03_EST_VC33,HC04_EST_VC33,HC05_EST_VC33
0500000US04019,04019,"Pima County, Arizona",389737,168113,17838,51564,152222,2.50,3.16,3.67,3.48,1.31,237515,168113,17838,51564,(X),3.15,3.13,3.10,3.25,(X),95188,59603,7883,27702,(X),19.5,20.1,22.7,17.2,(X),22.4,23.8,14.1,21.6,(X),58.2,56.1,63.2,61.3,(X),389737,168113,17838,51564,152222,27.7,38.5,53.1,63.0,0.9,42.2,45.2,28.7,25.6,46.0,31.1,(X),(X),(X),79.5,12.3,(X),(X),(X),31.5,0.7,(X),(X),(X),(X),6.2,(X),(X),(X),(X),68.1,82.6,67.4,62.8,54.0,21.8,7.5,20.7,25.3,36.4,10.1,9.9,12.0,11.8,9.5,60.1,78.1,46.5,42.8,47.6,39.9,21.9,53.5,57.2,52.4
0500000US04021,04021,"Pinal County, Arizona",132176,71343,6705,15729,38399,2.84,3.27,4.17,4.02,1.32,93777,71343,6705,15729,(X),3.34,3.25,3.65,3.59,(X),35790,24335,3485,7970,(X),17.8,14.9,33.3,19.9,(X),26.6,25.1,20.7,33.8,(X),55.6,60.0,46.0,46.3,(X),132176,71343,6705,15729,38399,31.8,38.1,64.4,63.0,1.8,46.2,49.4,35.4,27.8,49.7,24.4,(X),(X),(X),83.9,9.7,(X),(X),(X),33.6,0.7,(X),(X),(X),(X),6.1,(X),(X),(X),(X),77.7,84.0,83.2,73.8,66.5,6.2,1.9,3.0,11.9,12.6,16.1,14.1,13.9,14.3,21.0,67.3,76.9,47.5,48.7,60.7,32.7,23.1,52.5,51.3,39.3
0500000US04025,04025,"Yavapai County, Arizona",90584,45217,3769,9114,32484,2.37,2.79,3.51,3.55,1.33,58100,45217,3769,9114,(X),2.85,2.76,2.94,3.26,(X),16845,10695,1491,4659,(X),20.9,17.6,48.5,19.5,(X),19.9,25.0,9.2,11.7,(X),59.2,57.4,42.3,68.8,(X),90584,45217,3769,9114,32484,20.9,25.2,45.3,60.7,0.8,59.3,58.0,36.9,36.4,70.1,28.7,(X),(X),(X),80.0,17.5,(X),(X),(X),48.8,0.3,(X),(X),(X),(X),5.7,(X),(X),(X),(X),70.0,76.9,74.9,66.1,60.9,10.2,5.1,4.0,11.0,17.8,19.8,18.0,21.1,22.9,21.3,71.4,80.2,62.3,57.5,64.0,28.6,19.8,37.7,42.5,36.0
0500000US04027,04027,"Yuma County, Arizona",70593,41306,5481,7523,16283,2.80,3.33,3.07,3.07,1.25,54310,41306,5481,7523,(X),3.22,3.32,2.82,2.95,(X),24323,17627,2520,4176,(X),17.3,16.4,27.9,14.8,(X),26.1,32.0,2.2,15.7,(X),56.6,51.6,69.9,69.5,(X),70593,41306,5481,7523,16283,41.3,48.9,63.1,66.8,2.7,42.1,40.5,20.3,24.7,61.6,18.4,(X),(X),(X),79.7,11.0,(X),(X),(X),47.8,0.1,(X),(X),(X),(X),5.6,(X),(X),(X),(X),61.9,70.4,51.3,58.0,45.8,14.6,9.2,17.0,27.0,21.8,23.5,20.5,31.7,15.0,32.4,66.1,75.3,45.0,45.9,59.2,33.9,24.7,55.0,54.1,40.8
0500000US05007,05007,"Benton County, Arkansas",86232,50730,4763,8565,22174,2.78,3.23,3.53,3.57,1.27,64058,50730,4763,8565,(X),3.24,3.23,3.30,3.28,(X),30217,22626,2660,4931,(X),22.8,21.1,30.5,26.6,(X),23.1,24.2,20.2,19.5,(X),54.1,54.7,49.4,53.9,(X),86232,50730,4763,8565,22174,38.3,46.7,69.3,67.5,1.1,32.4,32.6,15.1,18.9,40.9,20.8,(X),(X),(X),80.7,7.6,(X),(X),(X),29.5,0.7,(X),(X),(X),(X),5.2,(X),(X),(X),(X),81.1,88.8,73.1,75.5,67.3,14.2,7.1,19.2,21.8,26.6,4.7,4.1,7.7,2.7,6.1,66.5,76.7,48.3,46.9,54.5,33.5,23.3,51.7,53.1,45.5
0500000US05031,05031,"Craighead County, Arkansas",38548,16591,3044,5731,13182,2.57,2.98,3.12,4.08,1.26,25366,16591,3044,5731,(X),3.15,2.98,2.94,3.78,(X),11572,6088,1831,3653,(X),24.7,27.4,25.2,20.1,(X),28.3,26.9,19.2,35.2,(X),46.9,45.7,55.5,44.7,(X),38548,16591,3044,5731,13182,33.9,40.5,75.1,70.7,0.2,31.4,41.2,13.1,12.5,31.6,27.9,(X),(X),(X),81.6,8.8,(X),(X),(X),25.7,0.7,(X),(X),(X),(X),6.2,(X),(X),(X),(X),71.4,89.7,74.0,68.7,49.1,23.6,2.0,26.0,26.2,48.9,5.0,8.3,0.0,5.1,2.0,58.4,84.9,67.5,30.1,35.3,41.6,15.1,32.5,69.9,64.7
0500000US05045,05045,"Faulkner County, Arkansas",42782,21211,2119,5018,14434,2.72,3.28,3.47,3.34,1.56,28348,21211,2119,5018,(X),3.23,3.27,3.08,3.12,(X),11996,8436,1167,2393,(X),25.6,23.3,33.1,30.3,(X),26.0,29.8,8.7,21.4,(X),48.3,46.9,58.3,48.3,(X),42782,21211,2119,5018,14434,32.4,42.5,55.6,61.3,3.9,30.5,35.7,10.6,17.7,30.2,24.1,(X),(X),(X),71.4,6.8,(X),(X),(X),20.1,0.4,(X),(X),(X),(X),6.7,(X),(X),(X),(X),66.6,82.5,25.1,59.5,52.0,20.4,4.5,58.0,23.3,37.2,12.9,13.0,16.9,17.1,10.8,62.6,83.9,25.9,49.4,41.3,37.4,16.1,74.1,50.6,58.7
0500000US05051,05051,"Garland County, Arkansas",39045,17675,1291,5293,14786,2.44,2.95,3.25,3.88,1.24,24259,17675,1291,5293,(X),3.08,2.93,2.90,3.59,(X),9254,5389,626,3239,(X),23.6,22.0,43.9,22.4,(X),10.7,10.5,0.0,12.9,(X),65.7,67.5,56.1,64.6,(X),39045,17675,1291,5293,14786,26.5,32.8,48.5,73.5,0.2,44.5,50.3,15.3,21.8,48.3,31.4,(X),(X),(X),83.0,14.3,(X),(X),(X),37.7,0.2,(X),(X),(X),(X),7.2,(X),(X),(X),(X),68.3,83.4,86.8,57.9,52.2,15.3,4.1,4.0,13.2,30.4,16.4,12.4,9.2,28.9,17.3,67.2,85.1,76.8,50.4,51.0,32.8,14.9,23.2,49.6,49.0
0500000US05069,05069,"Jefferson County, Arkansas",28494,9896,1346,5811,11441,2.35,3.00,3.05,3.61,1.07,17053,9896,1346,5811,(X),3.15,2.98,2.80,3.53,(X),6458,3226,439,2793,(X),27.0,21.5,63.6,27.5,(X),19.6,16.7,0.0,26.0,(X),53.5,61.8,36.4,46.5,(X),28494,9896,1346,5811,11441,28.0,36.5,36.9,66.4,0.1,35.8,40.6,16.1,27.4,38.1,37.5,(X),(X),(X),93.3,11.5,(X),(X),(X),28.6,0.0,(X),(X),(X),(X),3.3,(X),(X),(X),(X),72.1,83.2,86.3,66.2,63.9,15.8,1.8,7.2,24.9,24.3,12.1,15.0,6.5,8.9,11.8,63.8,85.3,63.2,43.8,55.5,36.2,14.7,36.8,56.2,44.5
0500000US05085,05085,"Lonoke County, Arkansas",26688,15510,1402,3409,6367,2.66,3.14,2.73,2.94,1.32,20321,15510,1402,3409,(X),3.01,3.11,2.22,2.87,(X),9152,6677,626,1849,(X),31.3,33.8,60.2,12.3,(X),22.1,25.0,3.5,17.7,(X),46.7,41.2,36.3,70.0,(X),26688,15510,1402,3409,6367,39.4,47.4,50.0,64.1,4.4,33.2,29.5,13.0,32.2,47.0,19.0,(X),(X),(X),79.5,8.0,(X),(X),(X),33.5,N,(X),(X),(X),(X),N,(X),(X),(X),(X),76.5,87.1,71.0,55.1,63.4,5.7,0.2,0.0,22.1,11.4,17.8,12.7,29.0,22.8,25.3,68.7,80.0,29.5,49.8,60.0,31.3,20.0,70.5,50.2,40.0
0500000US05119,05119,"Pulaski County, Arkansas",152045,62627,6611,22176,60631,2.54,3.25,3.84,3.70,1.24,91414,62627,6611,22176,(X),3.33,3.21,3.60,3.56,(X),38661,22248,3274,13139,(X),23.1,23.6,7.7,26.0,(X),18.3,19.0,12.5,18.6,(X),58.6,57.4,79.8,55.4,(X),152045,62627,6611,22176,60631,28.1,37.8,58.8,67.9,0.2,34.3,38.4,25.2,20.4,36.2,35.3,(X),(X),(X),88.5,10.0,(X),(X),(X),25.0,0.2,(X),(X),(X),(X),3.2,(X),(X),(X),(X),71.2,88.2,75.2,63.6,56.0,23.9,8.0,13.5,32.5,38.4,4.9,3.9,11.3,3.9,5.6,58.4,76.8,64.9,39.8,45.5,41.6,23.2,35.1,60.2,54.5
0500000US05125,05125,"Saline County, Arkansas",41587,22917,1733,6236,10701,2.75,3.19,4.33,3.35,1.20,30886,22917,1733,6236,(X),3.19,3.15,3.72,3.19,(X),12753,8211,745,3797,(X),25.1,30.1,21.6,15.1,(X),20.4,18.9,13.2,25.0,(X),54.5,51.0,65.2,59.9,(X),41587,22917,1733,6236,10701,34.2,38.9,62.2,66.2,0.8,39.1,39.1,29.5,34.8,43.3,22.0,(X),(X),(X),85.6,8.2,(X),(X),(X),31.9,0.3,(X),(X),(X),(X),4.0,(X),(X),(X),(X),75.9,85.7,85.3,63.7,60.3,9.9,5.0,0.0,15.9,18.3,14.3,9.3,14.7,20.5,21.3,73.5,85.7,72.5,44.5,64.4,26.5,14.3,27.5,55.5,35.6
0500000US05131,05131,"Sebastian County, Arkansas",48779,24158,2326,6082,16213,2.56,3.13,3.37,3.73,1.16,32566,24158,2326,6082,(X),3.16,3.09,2.87,3.53,(X),14550,9896,1468,3186,(X),20.7,19.8,25.8,21.3,(X),18.4,22.3,4.5,12.7,(X),60.9,57.9,69.7,66.0,(X),48779,24158,2326,6082,16213,34.5,44.9,73.5,68.2,0.8,36.6,35.0,23.1,27.1,44.4,29.9,(X),(X),(X),90.0,11.6,(X),(X),(X),34.8,0.2,(X),(X),(X),(X),4.6,(X),(X),(X),(X),74.0,84.4,76.3,60.9,63.2,19.7,6.5,16.9,31.9,35.4,6.2,9.2,6.9,7.2,1.3,65.3,81.4,69.3,38.9,50.8,34.7,18.6,30.7,61.1,49.2
0500000US05143,05143,"Washington County, Arkansas",81600,37025,3423,7935,33217,2.61,3.33,3.98,3.64,1.43,48383,37025,3423,7935,(X),3.35,3.31,3.41,3.51,(X),22660,16111,1863,4686,(X),26.5,20.8,32.5,43.8,(X),19.1,19.7,18.5,17.2,(X),54.4,59.5,49.0,39.0,(X),81600,37025,3423,7935,33217,30.8,46.4,65.5,69.6,0.5,30.3,33.1,21.3,19.4,30.6,30.3,(X),(X),(X),74.5,9.2,(X),(X),(X),22.6,0.3,(X),(X),(X),(X),6.2,(X),(X),(X),(X),67.3,85.9,68.3,58.8,48.5,27.3,8.7,24.4,31.6,47.3,5.4,5.4,7.3,9.5,4.2,54.7,74.4,49.3,42.0,36.2,45.3,25.6,50.7,58.0,63.8
0500000US05145,05145,"White County, Arkansas",29146,15305,1129,4488,8224,2.57,3.12,3.27,3.03,1.18,20922,15305,1129,4488,(X),3.04,3.08,3.01,2.93,(X),9658,6242,490,2926,(X),24.0,25.7,70.0,12.5,(X),12.7,8.3,0.0,24.3,(X),63.3,66.0,30.0,63.2,(X),29146,15305,1129,4488,8224,36.8,44.0,44.9,77.4,0.3,38.1,34.7,59.4,23.5,49.6,23.7,(X),(X),(X),83.9,9.1,(X),(X),(X),32.1,0.0,(X),(X),(X),(X),4.9,(X),(X),(X),(X),70.5,79.9,78.8,59.7,57.9,12.1,2.4,0.0,27.4,23.6,17.4,17.8,21.2,13.0,18.5,68.0,78.9,54.6,45.1,62.0,32.0,21.1,45.4,54.9,38.0
0500000US06001,06001,"Alameda County, California",563601,277221,30588,69065,186727,2.80,3.47,3.56,3.42,1.45,376874,277221,30588,69065,(X),3.36,3.42,3.12,3.22,(X),174747,130810,12420,31517,(X),26.2,29.0,20.1,16.6,(X),18.2,18.4,14.0,19.0,(X),55.6,52.5,65.9,64.4,(X),563601,277221,30588,69065,186727,34.5,50.1,50.7,57.4,0.3,35.2,33.4,29.1,34.2,39.2,24.4,(X),(X),(X),73.7,8.6,(X),(X),(X),26.0,0.7,(X),(X),(X),(X),6.0,(X),(X),(X),(X),62.0,77.9,61.9,54.9,41.0,36.7,21.2,36.7,43.7,57.0,1.3,0.8,1.4,1.4,2.0,51.8,66.2,40.2,36.6,38.1,48.2,33.8,59.8,63.4,61.9
0500000US06007,06007,"Butte County, California",85366,35418,4028,9076,36844,2.57,3.17,3.68,4.14,1.48,48522,35418,4028,9076,(X),3.21,3.12,2.89,3.71,(X),19093,12337,2038,4718,(X),24.1,24.3,49.0,12.7,(X),24.2,24.9,4.9,30.6,(X),51.7,50.7,46.1,56.7,(X),85366,35418,4028,9076,36844,26.0,38.0,59.5,68.2,0.5,40.6,44.3,26.7,28.9,41.5,31.6,(X),(X),(X),73.3,12.4,(X),(X),(X),28.8,0.2,(X),(X),(X),(X),7.2,(X),(X),(X),(X),69.8,85.2,81.4,60.7,56.1,18.1,5.6,3.3,24.9,30.2,12.0,9.3,15.4,14.4,13.7,59.3,76.3,51.8,45.2,47.3,40.7,23.7,48.2,54.8,52.7
0500000US06013,06013,"Contra Costa County, California",387936,209881,17448,47256,113351,2.84,3.43,3.63,3.50,1.34,274585,209881,17448,47256,(X),3.36,3.40,3.23,3.25,(X),128498,97546,7794,23158,(X),20.6,21.6,24.3,15.4,(X),20.1,21.4,16.5,15.8,(X),59.3,57.0,59.2,68.8,(X),387936,209881,17448,47256,113351,36.9,49.4,53.9,60.1,1.4,38.8,37.5,25.0,28.8,47.6,23.2,(X),(X),(X),79.3,9.0,(X),(X),(X),30.9,0.4,(X),(X),(X),(X),5.3,(X),(X),(X),(X),74.4,86.5,71.2,68.6,55.0,23.8,11.9,25.1,30.4,42.8,1.8,1.6,3.6,1.0,2.2,63.7,75.7,49.4,43.5,52.0,36.3,24.3,50.6,56.5,48.0
0500000US06017,06017,"El Dorado County, California",65804,36722,2221,6056,20805,2.75,3.28,3.92,3.57,1.47,44999,36722,2221,6056,(X),3.26,3.25,3.34,3.30,(X),17664,13236,1558,2870,(X),19.0,19.0,4.9,26.8,(X),19.7,21.3,28.4,7.5,(X),61.3,59.6,66.8,65.7,(X),65804,36722,2221,6056,20805,30.9,39.2,78.6,64.3,1.3,48.1,47.5,17.5,37.5,55.5,24.4,(X),(X),(X),77.3,11.7,(X),(X),(X),37.1,0.3,(X),(X),(X),(X),5.9,(X),(X),(X),(X),84.3,92.0,94.4,72.9,72.7,9.7,4.5,5.4,20.2,16.2,6.1,3.4,0.2,6.9,11.1,77.0,85.9,69.0,62.9,66.3,23.0,14.1,31.0,37.1,33.7
0500000US06019,06019,"Fresno County, California",297993,137837,24438,54102,81616,3.18,3.82,3.99,3.95,1.36,216377,137837,24438,54102,(X),3.72,3.78,3.46,3.69,(X),110469,64514,13171,32784,(X),16.9,15.4,24.5,16.7,(X),29.8,32.6,26.7,25.6,(X),53.3,52.1,48.9,57.7,(X),297993,137837,24438,54102,81616,42.0,50.9,63.2,70.7,1.7,34.8,36.6,22.7,22.3,43.6,21.5,(X),(X),(X),78.4,8.3,(X),(X),(X),30.2,0.3,(X),(X),(X),(X),8.5,(X),(X),(X),(X),70.0,85.0,64.7,57.9,54.2,25.9,11.5,32.3,39.7,39.3,4.1,3.5,3.0,2.3,6.5,51.2,67.3,34.7,30.2,43.0,48.8,32.7,65.3,69.8,57.0
0500000US06023,06023,"Humboldt County, California",53195,19952,3356,6374,23513,2.46,3.18,3.32,3.60,1.41,29682,19952,3356,6374,(X),3.14,3.14,2.86,3.29,(X),11640,6484,1629,3527,(X),18.8,25.0,11.1,11.1,(X),19.2,20.2,8.8,22.1,(X),62.0,54.8,80.1,66.8,(X),53195,19952,3356,6374,23513,24.8,37.0,53.2,63.3,0.0,39.7,44.1,32.3,22.4,41.6,34.4,(X),(X),(X),77.8,10.1,(X),(X),(X),22.8,0.2,(X),(X),(X),(X),9.1,(X),(X),(X),(X),73.6,88.3,77.0,73.2,60.9,17.9,4.2,19.8,18.7,29.1,8.4,7.5,3.2,8.1,10.0,53.9,76.8,32.4,37.1,42.1,46.1,23.2,67.6,62.9,57.9
0500000US06025,06025,"Imperial County, California",43635,23007,2212,8683,9733,3.89,4.74,4.07,4.54,1.23,33902,23007,2212,8683,(X),4.54,4.71,3.77,4.28,(X),17158,11205,958,4995,(X),22.5,19.1,15.0,31.7,(X),22.7,29.0,12.0,10.7,(X),54.7,51.9,73.0,57.6,(X),43635,23007,2212,8683,9733,45.5,56.1,53.4,66.1,0.5,39.4,36.6,43.6,23.3,59.3,20.0,(X),(X),(X),89.8,9.7,(X),(X),(X),43.3,0.0,(X),(X),(X),(X),4.6,(X),(X),(X),(X),70.6,80.6,69.9,56.8,59.4,20.2,10.5,23.2,32.7,31.6,9.1,8.9,6.9,10.6,9.0,56.7,68.2,49.8,35.8,49.9,43.3,31.8,50.2,64.2,50.1
0500000US06029,06029,"Kern County, California",261135,133241,21402,43216,63276,3.22,3.82,3.51,4.05,1.31,197859,133241,21402,43216,(X),3.69,3.79,3.02,3.73,(X),105776,67397,11762,26617,(X),18.0,18.3,23.3,15.0,(X),28.2,30.4,25.0,24.0,(X),53.7,51.2,51.7,60.9,(X),261135,133241,21402,43216,63276,45.9,55.4,62.8,73.7,1.1,32.7,30.6,24.3,23.6,46.2,19.3,(X),(X),(X),79.6,7.8,(X),(X),(X),32.0,0.4,(X),(X),(X),(X),8.0,(X),(X),(X),(X),74.1,85.4,67.2,61.1,61.7,19.8,9.9,23.5,34.2,29.6,6.1,4.7,9.3,4.7,8.7,56.6,68.7,44.6,34.0,50.6,43.4,31.3,55.4,66.0,49.4
0500000US06031,06031,"Kings County, California",41596,21325,2544,8399,9328,3.21,3.66,4.77,3.63,1.41,32268,21325,2544,8399,(X),3.59,3.65,4.01,3.32,(X),17345,10444,1520,5381,(X),17.7,20.5,17.7,12.4,(X),29.7,27.8,38.7,30.9,(X),52.6,51.8,43.6,56.7,(X),41596,21325,2544,8399,9328,46.9,55.4,68.8,69.5,1.1,31.3,31.6,16.5,20.8,44.2,16.2,(X),(X),(X),72.3,6.2,(X),(X),(X),27.7,0.0,(X),(X),(X),(X),9.1,(X),(X),(X),(X),75.5,87.8,72.1,59.0,63.2,20.0,8.9,18.6,31.1,35.6,4.5,3.3,9.3,9.8,1.1,51.4,64.4,36.1,34.1,41.5,48.6,35.6,63.9,65.9,58.5
0500000US06033,06033,"Lake County, California",27636,10823,815,3818,12180,2.29,3.01,3.89,2.94,1.33,15456,10823,815,3818,(X),2.96,2.98,3.63,2.77,(X),6318,3247,582,2489,(X),20.6,23.8,14.8,17.8,(X),17.9,25.9,11.3,9.1,(X),61.5,50.3,73.9,73.1,(X),27636,10823,815,3818,12180,24.3,32.8,73.7,67.4,0.0,48.8,48.9,20.6,27.9,57.3,35.3,(X),(X),(X),80.2,15.6,(X),(X),(X),35.4,0.1,(X),(X),(X),(X),6.8,(X),(X),(X),(X),67.7,79.2,76.3,55.8,60.6,7.3,4.2,0.0,13.6,8.4,25.1,16.6,23.7,30.6,31.0,64.7,71.9,58.8,39.3,66.6,35.3,28.1,41.2,60.7,33.4
0500000US06037,06037,"Los Angeles County, California",3269112,1439121,224266,522736,1082989,3.04,3.83,4.01,3.90,1.38,2186123,1439121,224266,522736,(X),3.72,3.77,3.54,3.64,(X),970963,632577,90361,248025,(X),19.3,19.7,26.1,15.8,(X),20.7,21.1,20.7,19.6,(X),60.0,59.2,53.1,64.5,(X),3269112,1439121,224266,522736,1082989,34.7,48.7,51.8,59.1,0.7,35.6,36.4,32.5,31.8,37.1,25.5,(X),(X),(X),77.0,8.3,(X),(X),(X),25.1,0.5,(X),(X),(X),(X),6.7,(X),(X),(X),(X),56.8,72.9,58.0,52.6,37.2,41.6,25.7,40.6,45.9,60.9,1.6,1.4,1.5,1.5,1.9,45.5,60.6,37.7,33.5,32.8,54.5,39.4,62.3,66.5,67.2
0500000US06039,06039,"Madera County, California",42895,24213,2214,6834,9634,3.41,3.90,4.58,4.52,1.15,33261,24213,2214,6834,(X),3.90,3.83,4.19,4.07,(X),14852,10052,615,4185,(X),14.3,16.2,22.8,8.3,(X),26.9,24.9,26.2,32.0,(X),58.8,58.9,51.1,59.7,(X),42895,24213,2214,6834,9634,37.6,45.1,32.5,65.1,0.3,38.5,39.6,30.4,16.7,53.1,20.4,(X),(X),(X),90.8,8.7,(X),(X),(X),38.6,0.0,(X),(X),(X),(X),5.3,(X),(X),(X),(X),82.6,89.5,77.6,85.4,64.5,10.3,5.7,15.3,13.8,18.3,7.1,4.8,7.1,0.8,17.2,61.3,74.6,21.4,37.4,54.3,38.7,25.4,78.6,62.6,45.7
0500000US06041,06041,"Marin County, California",103509,49721,4066,7790,41932,2.45,3.20,3.32,3.34,1.30,61577,49721,4066,7790,(X),3.09,3.12,2.84,3.06,(X),27770,21593,2470,3707,(X),23.0,23.0,16.6,27.3,(X),16.5,16.8,19.1,12.6,(X),60.5,60.1,64.3,60.1,(X),103509,49721,4066,7790,41932,28.0,44.5,64.3,53.5,0.2,47.2,40.4,38.7,35.0,58.3,33.8,(X),(X),(X),83.6,15.7,(X),(X),(X),38.7,0.4,(X),(X),(X),(X),5.1,(X),(X),(X),(X),70.9,84.9,72.7,67.9,54.6,27.5,13.7,27.3,31.3,43.1,1.7,1.4,0.0,0.8,2.3,61.6,74.7,57.5,56.8,47.3,38.4,25.3,42.5,43.2,52.7
0500000US06045,06045,"Mendocino County, California",33464,13407,2068,3990,13999,2.56,3.25,3.99,3.95,1.30,19465,13407,2068,3990,(X),3.30,3.18,3.55,3.58,(X),7071,4075,1187,1809,(X),21.6,25.7,10.0,20.0,(X),22.1,20.0,41.5,14.3,(X),56.2,54.3,48.4,65.8,(X),33464,13407,2068,3990,13999,26.5,35.1,74.0,62.6,1.0,48.1,52.0,23.8,34.3,52.0,34.2,(X),(X),(X),81.8,14.5,(X),(X),(X),34.7,0.4,(X),(X),(X),(X),8.3,(X),(X),(X),(X),71.0,81.8,74.9,60.1,63.2,15.4,9.0,5.3,20.3,21.6,13.6,9.1,19.9,19.6,15.2,57.5,70.8,51.5,52.1,47.2,42.5,29.2,48.5,47.9,52.8
0500000US06047,06047,"Merced County, California",79255,40382,6191,15235,17447,3.28,3.84,3.63,3.91,1.33,61808,40382,6191,15235,(X),3.69,3.81,3.19,3.56,(X),32803,21411,2312,9080,(X),17.3,17.1,2.7,21.4,(X),26.1,23.8,21.3,32.9,(X),56.6,59.1,76.0,45.7,(X),79255,40382,6191,15235,17447,48.0,57.4,54.5,72.6,2.5,31.9,28.2,29.2,23.8,48.7,17.7,(X),(X),(X),80.3,8.2,(X),(X),(X),37.4,0.0,(X),(X),(X),(X),8.6,(X),(X),(X),(X),77.6,90.3,77.2,63.0,61.2,17.6,6.7,20.7,29.7,30.9,4.8,3.0,2.1,7.3,8.0,49.8,60.3,35.4,32.6,45.4,50.2,39.7,64.6,67.4,54.6
0500000US06053,06053,"Monterey County, California",123920,62915,8727,18223,34055,3.34,3.90,4.69,4.46,1.34,89865,62915,8727,18223,(X),3.94,3.85,4.18,4.11,(X),42616,29038,3858,9720,(X),18.2,17.1,26.6,18.3,(X),25.3,26.0,14.6,27.4,(X),56.4,56.8,58.8,54.3,(X),123920,62915,8727,18223,34055,40.1,50.8,61.6,66.5,0.6,38.9,36.4,26.4,31.1,51.0,22.1,(X),(X),(X),80.3,9.3,(X),(X),(X),33.9,0.2,(X),(X),(X),(X),7.9,(X),(X),(X),(X),69.8,81.0,64.1,60.1,55.7,25.7,14.9,32.2,35.0,39.0,4.5,4.1,3.8,4.9,5.4,50.9,60.7,29.0,37.8,45.6,49.1,39.3,71.0,62.2,54.4
0500000US06055,06055,"Napa County, California",50516,27806,2438,5273,14999,2.72,3.31,3.71,3.36,1.25,35517,27806,2438,5273,(X),3.24,3.28,2.94,3.16,(X),14885,11345,752,2788,(X),18.0,15.9,33.6,22.2,(X),17.9,19.7,22.2,9.7,(X),64.1,64.4,44.1,68.1,(X),50516,27806,2438,5273,14999,32.7,42.9,45.5,65.4,0.3,46.2,43.9,37.4,25.2,59.4,23.8,(X),(X),(X),80.3,11.1,(X),(X),(X),37.5,0.4,(X),(X),(X),(X),5.5,(X),(X),(X),(X),75.4,85.4,60.8,58.5,65.1,17.3,9.5,30.6,30.4,25.1,7.2,5.1,8.7,11.1,9.7,63.3,72.3,44.8,40.7,57.7,36.7,27.7,55.2,59.3,42.3
0500000US06057,06057,"Nevada County, California",40186,23750,831,2594,13011,2.43,2.89,3.38,3.55,1.31,27175,23750,831,2594,(X),2.87,2.86,2.59,3.10,(X),8312,6651,525,1136,(X),15.2,14.7,25.7,13.2,(X),24.8,25.1,0.0,34.2,(X),60.1,60.2,74.3,52.6,(X),40186,23750,831,2594,13011,22.0,29.3,65.3,49.0,0.5,52.3,53.0,36.8,37.4,55.2,26.6,(X),(X),(X),82.1,11.2,(X),(X),(X),34.5,0.1,(X),(X),(X),(X),4.8,(X),(X),(X),(X),83.3,88.7,64.9,86.1,74.2,9.1,3.4,20.3,6.2,19.3,7.5,7.8,14.8,7.7,6.6,75.5,84.7,77.6,63.8,60.8,24.5,15.3,22.4,36.2,39.2
